Latin name ,Island,Sex,Sampling Date,W (g),FL (cm),TL (cm)
Haemulon striatum,MARTINIQUE,I,10/15/21,23,10.5,12
Haemulon striatum,MARTINIQUE,I,10/15/21,25,11,12.5
Haemulon striatum,MARTINIQUE,I,10/15/21,19,9.5,11.5
Haemulon striatum,MARTINIQUE,I,10/15/21,27,11,13
Haemulon striatum,MARTINIQUE,I,10/15/21,11,8.5,9.5
Haemulon striatum,MARTINIQUE,I,10/15/21,26,11,12.5
Haemulon striatum,MARTINIQUE,M,10/18/21,68,15.5,18
Haemulon striatum,MARTINIQUE,M,4/28/22,74,15.5,18
Haemulon striatum,MARTINIQUE,F,4/28/22,68,16,18
Haemulon striatum,MARTINIQUE,F,4/28/22,57,14.5,17
Haemulon striatum,MARTINIQUE,M,4/28/22,66,15,17
Haemulon striatum,MARTINIQUE,M,4/28/22,60,15,17
Haemulon striatum,MARTINIQUE,I,4/28/22,72,15.5,17.5
Haemulon striatum,MARTINIQUE,F,4/28/22,48,12.5,16
Haemulon striatum,MARTINIQUE,M,4/28/22,66,15,17
Haemulon striatum,MARTINIQUE,I,4/28/22,65,15.5,17.5
Haemulon striatum,MARTINIQUE,M,4/28/22,75,16,18
Haemulon striatum,MARTINIQUE,M,4/28/22,65,15,17.5
Haemulon striatum,MARTINIQUE,M,4/28/22,62,15,17
Haemulon striatum,MARTINIQUE,F,4/28/22,62,15,17
Haemulon striatum,MARTINIQUE,M,4/28/22,55,15,16.5
Haemulon striatum,MARTINIQUE,M,4/28/22,56,14,16.5
Haemulon striatum,MARTINIQUE,M,4/28/22,72,16,18
Haemulon striatum,MARTINIQUE,F,4/28/22,53,14,16
Haemulon striatum,MARTINIQUE,F,4/28/22,63,15.5,17
Haemulon striatum,MARTINIQUE,M,8/29/22,57,14.5,17
Haemulon striatum,MARTINIQUE,M,8/29/22,60.9,15.5,17
Haemulon striatum,MARTINIQUE,F,8/29/22,43.7,13.5,15
Haemulon striatum,MARTINIQUE,M,8/29/22,70.9,16,18
Haemulon striatum,MARTINIQUE,M,8/29/22,58.1,15,17
Haemulon striatum,MARTINIQUE,M,8/29/22,50.1,14,16
Haemulon striatum,MARTINIQUE,M,8/29/22,63.2,15.5,17.5
Haemulon striatum,MARTINIQUE,M,8/29/22,57.5,14.5,16.5
Haemulon striatum,MARTINIQUE,M,8/29/22,55.2,15,17
Haemulon striatum,MARTINIQUE,M,8/29/22,51.2,14.5,16.5
Haemulon striatum,MARTINIQUE,F,8/29/22,48,14,16
Haemulon striatum,MARTINIQUE,M,8/29/22,48.6,14,16
Haemulon striatum,MARTINIQUE,M,8/29/22,60.3,15,17
Haemulon striatum,MARTINIQUE,M,8/29/22,56.8,15,16.5
Haemulon striatum,MARTINIQUE,M,8/29/22,57.4,15,17
Haemulon striatum,MARTINIQUE,F,8/29/22,62.6,15.5,17.5
Haemulon striatum,MARTINIQUE,M,8/29/22,57.2,15,17
Halichoeres radiatus,GUADELOUPE,F,11/7/21,738,34.5,36
Halichoeres radiatus,GUADELOUPE,M,5/22/22,760.5,32.5,34
Halichoeres radiatus,GUADELOUPE,F,5/22/22,362.7,26.5,27
Halichoeres radiatus,GUADELOUPE,F,5/24/22,429.6,30,30
Halichoeres radiatus,GUADELOUPE,M,5/24/22,794.8,36,37.5
Halichoeres radiatus,GUADELOUPE,F,5/24/22,422.9,29.5,29.5
Halichoeres radiatus,GUADELOUPE,F,5/25/22,387.3,28,28
Halichoeres radiatus,GUADELOUPE,M,5/25/22,385.3,28.5,28.5
Halichoeres radiatus,GUADELOUPE,F,5/25/22,245,24,24
Halichoeres radiatus,GUADELOUPE,F,5/25/22,283.7,25.5,25.5
Halichoeres radiatus,GUADELOUPE,F,5/25/22,162.3,21,21
Halichoeres radiatus,GUADELOUPE,I,5/27/22,619.9,21.5,32.5
Halichoeres radiatus,GUADELOUPE,I,6/2/22,127.1,20,20
Halichoeres radiatus,GUADELOUPE,F,9/20/22,446.1,29,29
Halichoeres radiatus,GUADELOUPE,F,9/21/22,310.2,25.5,25.5
Halichoeres radiatus,GUADELOUPE,M,9/21/22,713.5,32.5,33
Halichoeres radiatus,MARTINIQUE,I,4/26/22,137,20.5,20.5
Halichoeres radiatus,MARTINIQUE,M,4/26/22,518,30.5,30.5
Halichoeres radiatus,MARTINIQUE,F,4/26/22,418,27.5,27.5
Halichoeres radiatus,MARTINIQUE,M,4/26/22,511,29.5,29.5
Halichoeres radiatus,MARTINIQUE,M,4/26/22,580,31,31
Halichoeres radiatus,MARTINIQUE,F,4/26/22,471,28.5,28.5
Halichoeres radiatus,MARTINIQUE,F,4/26/22,300,25,25
Halichoeres radiatus,MARTINIQUE,F,4/26/22,221,22.5,22.5
Halichoeres radiatus,MARTINIQUE,F,4/28/22,468,30,30
Halichoeres radiatus,MARTINIQUE,M,8/22/22,833.8,33.5,33.5
Halichoeres radiatus,MARTINIQUE,F,8/24/22,311.6,26,26
Heteropriacanthus cruentatus,GUADELOUPE,F,11/7/21,243.1,23.5,23.5
Heteropriacanthus cruentatus,GUADELOUPE,F,11/7/21,225.5,22.5,22.5
Heteropriacanthus cruentatus,GUADELOUPE,F,11/7/21,272.1,24.5,24.5
Heteropriacanthus cruentatus,GUADELOUPE,M,11/7/21,143.5,20,20
Heteropriacanthus cruentatus,GUADELOUPE,I,11/8/21,150,20.5,20.5
Heteropriacanthus cruentatus,GUADELOUPE,M,11/8/21,121,19,19
Heteropriacanthus cruentatus,GUADELOUPE,I,11/8/21,146.5,21,21
Heteropriacanthus cruentatus,GUADELOUPE,I,11/8/21,99.7,17.5,17.5
Heteropriacanthus cruentatus,GUADELOUPE,I,11/8/21,96.6,17.5,17.5
Heteropriacanthus cruentatus,GUADELOUPE,F,11/11/21,68.6,16,16
Heteropriacanthus cruentatus,GUADELOUPE,F,11/17/21,91.2,19.5,19.5
Heteropriacanthus cruentatus,GUADELOUPE,I,11/17/21,96.6,17,17
Heteropriacanthus cruentatus,GUADELOUPE,I,11/17/21,245.7,24.5,24.5
Heteropriacanthus cruentatus,GUADELOUPE,I,11/17/21,229,23.5,23.5
Heteropriacanthus cruentatus,GUADELOUPE,I,11/17/21,219.2,23,23
Heteropriacanthus cruentatus,GUADELOUPE,I,11/17/21,252.6,23.5,23.5
Heteropriacanthus cruentatus,GUADELOUPE,I,11/17/21,227.9,23,23
Heteropriacanthus cruentatus,GUADELOUPE,I,11/18/21,232.8,24,24
Heteropriacanthus cruentatus,GUADELOUPE,I,11/18/21,174.9,22,22
Heteropriacanthus cruentatus,GUADELOUPE,I,11/18/21,152.1,21,21
Heteropriacanthus cruentatus,GUADELOUPE,I,11/18/21,136.9,20,20
Heteropriacanthus cruentatus,GUADELOUPE,I,11/18/21,160.4,21.5,21.5
Heteropriacanthus cruentatus,GUADELOUPE,M,5/22/22,204.7,23,23
Heteropriacanthus cruentatus,GUADELOUPE,F,5/22/22,208.4,22,22
Heteropriacanthus cruentatus,GUADELOUPE,F,5/22/22,237.1,23.5,23.5
Heteropriacanthus cruentatus,GUADELOUPE,F,5/22/22,242,24.5,24.5
Heteropriacanthus cruentatus,GUADELOUPE,F,5/22/22,302.2,25.5,25.5
Heteropriacanthus cruentatus,GUADELOUPE,F,5/22/22,190.6,21,21
Heteropriacanthus cruentatus,GUADELOUPE,F,5/22/22,234.8,24.5,24.5
Heteropriacanthus cruentatus,GUADELOUPE,F,5/22/22,300,25.5,25.5
Heteropriacanthus cruentatus,GUADELOUPE,F,5/22/22,220.7,22.5,22.5
Heteropriacanthus cruentatus,GUADELOUPE,M,5/22/22,103.4,18,18
Heteropriacanthus cruentatus,GUADELOUPE,I,5/27/22,345.5,28.5,29.5
Heteropriacanthus cruentatus,GUADELOUPE,I,5/27/22,333.4,28.5,29.5
Heteropriacanthus cruentatus,GUADELOUPE,I,5/27/22,338.1,27.5,29
Heteropriacanthus cruentatus,GUADELOUPE,I,5/27/22,358.5,28.5,29.5
Heteropriacanthus cruentatus,GUADELOUPE,I,5/29/22,75.6,16.5,16.5
Heteropriacanthus cruentatus,GUADELOUPE,F,9/25/22,207.4,23.5,23.5
Heteropriacanthus cruentatus,GUADELOUPE,F,9/25/22,204.4,22.5,22.5
Heteropriacanthus cruentatus,GUADELOUPE,M,9/25/22,168.3,22,22
Heteropriacanthus cruentatus,GUADELOUPE,M,9/25/22,115.5,18.5,18.5
Heteropriacanthus cruentatus,GUADELOUPE,I,9/25/22,60.3,14.5,14.5
Heteropriacanthus cruentatus,MARTINIQUE,M,10/18/21,94,NA,17.5
Heteropriacanthus cruentatus,MARTINIQUE,M,10/21/21,72,NA,16.5
Heteropriacanthus cruentatus,MARTINIQUE,M,10/21/21,82,NA,17
Heteropriacanthus cruentatus,MARTINIQUE,M,10/21/21,106,NA,18.5
Heteropriacanthus cruentatus,MARTINIQUE,F,10/21/21,183,NA,22.5
Heteropriacanthus cruentatus,MARTINIQUE,F,10/21/21,190,NA,22.5
Heteropriacanthus cruentatus,MARTINIQUE,F,4/26/22,226,24,24
Heteropriacanthus cruentatus,MARTINIQUE,F,4/26/22,231,23,23
Heteropriacanthus cruentatus,MARTINIQUE,F,4/26/22,282,25,25
Heteropriacanthus cruentatus,MARTINIQUE,F,4/26/22,247,25,25
Heteropriacanthus cruentatus,MARTINIQUE,F,4/26/22,218,23,23
Heteropriacanthus cruentatus,MARTINIQUE,F,4/26/22,247,24.5,24.5
Heteropriacanthus cruentatus,MARTINIQUE,M,4/26/22,196,22,22
Heteropriacanthus cruentatus,MARTINIQUE,M,4/26/22,270,25.5,25.5
Heteropriacanthus cruentatus,MARTINIQUE,F,5/4/22,158,21,21
Heteropriacanthus cruentatus,MARTINIQUE,F,5/4/22,159,21.5,21.5
Heteropriacanthus cruentatus,MARTINIQUE,M,5/4/22,116,19,19
Heteropriacanthus cruentatus,MARTINIQUE,M,8/22/22,1208,43,43
Heteropriacanthus cruentatus,MARTINIQUE,F,8/23/22,251.7,23.5,23.5
Heteropriacanthus cruentatus,MARTINIQUE,M,8/23/22,155.1,21,21
Heteropriacanthus cruentatus,MARTINIQUE,M,8/23/22,144.9,20.5,20.5
Heteropriacanthus cruentatus,MARTINIQUE,M,8/23/22,197.5,22.5,22.5
Heteropriacanthus cruentatus,MARTINIQUE,M,8/23/22,150.1,21,21
Heteropriacanthus cruentatus,MARTINIQUE,M,8/23/22,200.4,22.5,22.5
Heteropriacanthus cruentatus,MARTINIQUE,M,8/23/22,152.9,20.5,20.5
Heteropriacanthus cruentatus,MARTINIQUE,I,8/26/22,95.3,17.5,17.5
Heteropriacanthus cruentatus,MARTINIQUE,F,8/27/22,171.6,21.5,21.5
Heteropriacanthus cruentatus,MARTINIQUE,M,8/30/22,144.9,20.5,20.5
Holacanthus tricolor,GUADELOUPE,I,11/7/21,187.7,20,20
Holacanthus tricolor,GUADELOUPE,M,11/9/21,289.3,22.5,22.5
Holacanthus tricolor,GUADELOUPE,M,11/9/21,296,21,21
Holacanthus tricolor,GUADELOUPE,F,11/9/21,158.3,17,17
Holacanthus tricolor,GUADELOUPE,I,11/9/21,121.5,16,16
Holacanthus tricolor,GUADELOUPE,F,11/9/21,121.8,16,16
Holacanthus tricolor,GUADELOUPE,I,11/9/21,111.5,15,15
Holacanthus tricolor,GUADELOUPE,M,11/10/21,331.1,22,22
Holacanthus tricolor,GUADELOUPE,F,11/10/21,329.3,21.5,21.5
Holacanthus tricolor,GUADELOUPE,F,11/10/21,216.6,18.5,18.5
Holacanthus tricolor,GUADELOUPE,I,11/10/21,155.8,17,17
Holacanthus tricolor,GUADELOUPE,M,11/16/21,189.9,18.5,18.5
Holacanthus tricolor,GUADELOUPE,I,11/17/21,131.2,16,16
Holacanthus tricolor,GUADELOUPE,I,11/17/21,82.8,14,14
Holacanthus tricolor,GUADELOUPE,F,11/17/21,85.3,13.5,13.5
Holacanthus tricolor,GUADELOUPE,F,11/17/21,175.1,18.5,18.5
Holacanthus tricolor,GUADELOUPE,M,11/17/21,167.3,18,18
Holacanthus tricolor,GUADELOUPE,I,11/18/21,46.5,11.5,11.5
Holacanthus tricolor,GUADELOUPE,F,5/23/22,291.5,21.5,23.5
Holacanthus tricolor,GUADELOUPE,F,5/23/22,335.1,21.5,23.5
Holacanthus tricolor,GUADELOUPE,F,5/23/22,257.2,20.5,23
Holacanthus tricolor,GUADELOUPE,F,5/23/22,97.6,15,15.5
Holacanthus tricolor,GUADELOUPE,F,5/23/22,97.8,15.5,15.5
Holacanthus tricolor,GUADELOUPE,M,5/25/22,212,19,21
Holacanthus tricolor,GUADELOUPE,I,5/26/22,168.7,18.5,18.5
Holacanthus tricolor,GUADELOUPE,M,5/26/22,130.5,16.5,18
Holacanthus tricolor,GUADELOUPE,I,5/27/22,143.8,16.5,18
Holacanthus tricolor,GUADELOUPE,I,5/27/22,112.8,15.5,16.5
Holacanthus tricolor,GUADELOUPE,I,5/27/22,126.2,16.5,18.5
Holacanthus tricolor,GUADELOUPE,I,5/27/22,127.2,17,18
Holacanthus tricolor,GUADELOUPE,I,5/27/22,117.6,15.5,15.5
Holacanthus tricolor,GUADELOUPE,I,5/27/22,100,15,16
Holacanthus tricolor,GUADELOUPE,I,5/27/22,165.8,18,18.5
Holacanthus tricolor,GUADELOUPE,I,5/27/22,93.9,15,16
Holacanthus tricolor,GUADELOUPE,I,5/27/22,143.2,17.5,18
Holacanthus tricolor,GUADELOUPE,I,5/29/22,260.7,20,21.5
Holacanthus tricolor,GUADELOUPE,I,5/29/22,255.3,20.5,23
Holacanthus tricolor,GUADELOUPE,I,5/29/22,295.7,21,22
Holacanthus tricolor,GUADELOUPE,I,5/31/22,199.8,18.5,20.5
Holacanthus tricolor,GUADELOUPE,I,5/31/22,147,17.5,19
Holacanthus tricolor,GUADELOUPE,I,5/31/22,144.6,17.5,18.5
Holacanthus tricolor,GUADELOUPE,I,6/2/22,160.9,17.5,17.5
Holacanthus tricolor,GUADELOUPE,I,6/2/22,98.8,15.5,18
Holacanthus tricolor,GUADELOUPE,I,6/2/22,83.1,13.5,13.5
Holacanthus tricolor,GUADELOUPE,I,6/2/22,50.5,12.5,12.5
Holacanthus tricolor,GUADELOUPE,F,9/22/22,247.2,20,20.5
Holacanthus tricolor,GUADELOUPE,F,9/22/22,248.1,19.5,21.5
Holacanthus tricolor,GUADELOUPE,F,9/22/22,78.7,13.5,13.5
Holacanthus tricolor,GUADELOUPE,F,9/22/22,71.6,13,13
Holacanthus tricolor,GUADELOUPE,F,9/22/22,73.8,13,13
Holacanthus tricolor,GUADELOUPE,F,9/27/22,163.1,17.5,17.5
Holacanthus tricolor,GUADELOUPE,F,9/29/22,211.1,19,19
Holacanthus tricolor,MARTINIQUE,M,10/11/21,122,16,16
Holacanthus tricolor,MARTINIQUE,M,10/11/21,147,18,18
Holacanthus tricolor,MARTINIQUE,F,10/11/21,49,11.5,11.5
Holacanthus tricolor,MARTINIQUE,M,10/18/21,106,NA,15.5
Holacanthus tricolor,MARTINIQUE,F,10/18/21,74,NA,13
Holacanthus tricolor,MARTINIQUE,I,10/19/21,106,NA,15.5
Holacanthus tricolor,MARTINIQUE,M,4/27/22,158,18.5,19.5
Holacanthus tricolor,MARTINIQUE,F,4/28/22,164,17.5,17.5
Holacanthus tricolor,MARTINIQUE,F,4/29/22,81,14,14
Holacanthus tricolor,MARTINIQUE,F,4/29/22,64,13,13
Holacanthus tricolor,MARTINIQUE,I,4/29/22,76,13.5,13.5
Holacanthus tricolor,MARTINIQUE,F,4/29/22,60,13,13
Holacanthus tricolor,MARTINIQUE,F,5/2/22,68,13,13
Holacanthus tricolor,MARTINIQUE,F,5/2/22,91,14.5,14.5
Holacanthus tricolor,MARTINIQUE,M,8/24/22,154.9,17,18
Holacanthus tricolor,MARTINIQUE,M,8/24/22,150.6,17,18
Holacanthus tricolor,MARTINIQUE,M,8/24/22,130,16.5,16.5
Holacanthus tricolor,MARTINIQUE,F,8/24/22,65.2,13,13
Holacanthus tricolor,MARTINIQUE,F,8/24/22,46.3,11.5,11.5
Holacanthus tricolor,MARTINIQUE,F,8/31/22,50.3,11.5,11.5
Holocentrus adscensionis,GUADELOUPE,M,11/8/21,190.7,22,26.5
Holocentrus adscensionis,GUADELOUPE,M,11/8/21,285.9,20.5,25
Holocentrus adscensionis,GUADELOUPE,F,11/8/21,212.6,22,27
Holocentrus adscensionis,GUADELOUPE,F,11/8/21,158.4,19,24
Holocentrus adscensionis,GUADELOUPE,M,11/8/21,183.2,18.5,23.5
Holocentrus adscensionis,GUADELOUPE,F,11/8/21,157.6,18,24
Holocentrus adscensionis,GUADELOUPE,M,11/8/21,147.7,19,24
Holocentrus adscensionis,GUADELOUPE,M,11/9/21,158.5,19.5,25
Holocentrus adscensionis,GUADELOUPE,M,11/9/21,189.3,20,24.5
Holocentrus adscensionis,GUADELOUPE,I,11/9/21,147.3,19,24.5
Holocentrus adscensionis,GUADELOUPE,M,11/9/21,121,18,22.5
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,139.6,18,22
Holocentrus adscensionis,GUADELOUPE,M,11/9/21,156.2,20,25.5
Holocentrus adscensionis,GUADELOUPE,M,11/9/21,181.3,20.5,25.5
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,194.5,22,27
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,172.8,20,24
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,171.8,18,22
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,265.2,23,28
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,186.9,20,25.5
Holocentrus adscensionis,GUADELOUPE,M,11/9/21,180.2,20.5,26
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,216.2,20.5,25.5
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,119.3,21,26.5
Holocentrus adscensionis,GUADELOUPE,M,11/9/21,216.2,23,27
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,195.7,19,24.5
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,159.4,19,24
Holocentrus adscensionis,GUADELOUPE,I,11/9/21,100.4,17,21
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,159.1,19.5,25
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,180.9,20.5,25.5
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,168.1,19.5,23
Holocentrus adscensionis,GUADELOUPE,M,11/9/21,238,21,26
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,182.6,20,25.5
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,262.6,20,25.5
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,152.8,19.5,23
Holocentrus adscensionis,GUADELOUPE,F,11/9/21,183.7,20.5,25.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,148.8,20.5,25
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,173.3,20,25
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,181.6,21,26
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,159.7,19.5,24
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,128.6,18.5,23
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,133.7,19,24
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,133.4,20,23.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,146.4,20.5,25
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,145.4,20,24.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,188.8,21.5,26
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,129.6,20,24
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,119.8,17.5,22.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,126.7,19,22.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,156.6,20.5,24.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,182,21.5,26
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,92.6,18,21.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,204.2,21.5,26.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,112.5,19,22.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,146.8,19.5,24.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,137.2,19,23.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,129.1,19.5,23.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,112.4,19,23
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,151.9,19.5,25
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,122,18,22
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,162.2,21,24
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,171.3,21,24.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,139.5,19.5,23.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,196.6,22,26
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,144,19.5,24
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,133.8,20.5,24.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,96.3,18,23
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,94.9,16,21.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,122.7,18.5,22.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,129.9,16.5,20.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,126,19,23.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,139,19.5,23.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,112.1,17.5,22.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,168,20.5,25
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,140.4,19,23.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,137.2,18.5,22
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,148.1,19.5,24.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,138.7,19.5,24.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,164.8,19.5,23
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,119.4,18,22
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,174.9,21,25
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,130.8,20,24
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,149.2,20.5,24.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,190,21,25
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,161.9,22,25.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,113.7,19.5,22
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,203.2,22,26
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,118.4,18.5,22.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,136.8,19,23
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,125.2,18.5,23.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,128.5,18.5,23
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,117.3,18.5,23.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,205.5,22.5,26.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,201.3,21.5,26
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,142.4,20,25
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,126.8,18.5,23
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,136,18,20.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,153.2,20,25
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,201,21,26.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,218.6,20.5,25.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,122.2,18.5,23.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,161.5,20,24
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,136.1,20,24.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,167,20.5,24.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,166.1,19.5,24
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,171.8,21.5,25.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,188.7,20,24.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,136,19.5,24.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,182.2,21,25
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,97.9,17.5,22
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,162.5,20.5,24
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,163.5,21,26
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,128.8,19.5,23
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,139.5,19,23.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,149,20,24.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,132.6,19,23
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,100.4,17,21.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,78,15.5,19
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,97.3,17,22
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,149.4,19,24
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,126.2,18,22.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,186.5,20.5,25.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,142.2,19.5,24
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,164.9,19,22.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,159.3,20.5,25
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,135.4,18,22.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,120.2,18,22
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,120.7,18.5,23
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,150.6,20,24
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,98.5,16,20
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,161.2,20,23
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,173,21,25
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,168.8,19,25
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,119.8,17,22
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,141.9,19,24
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,148.2,19,23
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,169.2,20,25
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,140.5,19,23
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,165.7,20.5,25.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,137.4,19.5,24.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,210,21.5,27
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,153.4,20.5,24.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,161.6,20,25
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,172.3,20.5,24.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,191.4,20.5,25
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,152.4,19.5,24
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,125.4,18,22.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,120.6,16,20.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,168.7,19.5,24
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,152.6,20,23
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,146.8,18.5,23
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,157.6,20.5,24.5
Holocentrus adscensionis,GUADELOUPE,M,11/12/21,120.4,16,21.5
Holocentrus adscensionis,GUADELOUPE,F,11/12/21,142.9,18.5,23.5
